Planet Name,Discovery Method,Discovery Year,Controversial Flag,Orbital Period [days],Planet Radius [Earth Radius],Planet Mass [Earth Mass],Orbit Semi-Major Axis [au],Eccentricity,Equilibrium Temperature [K],Insolation Flux [Earth Flux]
HD 63454 b,Radial Velocity,2005,0,2.81805,12.31,79.4575,0.04,0,,
HD 63765 b,Radial Velocity,2009,0,358,14.2,168.4499,0.94,0.24,,
HD 64114 b,Radial Velocity,2019,0,45.791,4.41,17.8,0.246,0.12,,
HD 64121 b,Radial Velocity,2022,0,623,13.2,813.64072,1.51,0.11,,
HD 6434 b,Radial Velocity,2003,0,21.998,14.2,155.7367,0.14,0.17,,
HD 66141 b,Radial Velocity,2012,0,480.5,12.8,1906.9,1.2,0.07,,
HD 6718 b,Radial Velocity,2009,0,2496,13.5,533.9544,3.55,0.1,,
HD 68402 b,Radial Velocity,2016,0,1103,13.1,975.7381,2.18,0.03,,
HD 69123 b,Radial Velocity,2022,0,1193.3,13.1,966.19836,2.482,0.19,,
HD 70573 b,Radial Velocity,2007,0,851.8,12.8,1900,1.76,0.4,,
HD 70642 b,Radial Velocity,2003,0,2124.54,13.4,633.43519,3.318,0.175,,
HD 7199 b,Radial Velocity,2011,0,615,11.1,85.8141,1.36,0.19,,
HD 72490 b,Radial Velocity,2018,0,858,13.5,561.92344,1.88,0.124,,
HD 72892 b,Radial Velocity,2016,0,39.44603442,12.8,1736.44828,0.227825,0.418755,,
HD 73534 b,Radial Velocity,2008,0,1750,13.7,353.42696,2.99,0.126,,
HD 7449 b,Radial Velocity,2011,0,1270.551949,12.6,2652.63439,2.43855,0.751956,,
HD 75289 b,Radial Velocity,1999,0,3.50927,14.2,155.7367,0.05,0.03,1260,
HD 75898 b,Radial Velocity,2007,0,422.9,13.2,861.3193,1.191,0.11,,
HD 76700 b,Radial Velocity,2002,0,3.97097,9.6,66.7443,0.05,0.09,,
HD 76920 b,Radial Velocity,2017,0,415.4,13,1249.0719,1.149,0.856,,
HD 77338 b,Radial Velocity,2012,0,5.7361,4.12,15.9,0.06,0.09,,
HD 79181 b,Radial Velocity,2021,0,273.1,14.1,203.41018,0.9,0.259,,
HD 79498 b,Radial Velocity,2011,0,1807,13.6,425.8922,2.98,0.575,,
HD 80606 b,Radial Velocity,2001,0,111.4367,11.994,1392.0954,0.4565,0.93,405,
HD 80653 b,Transit,2020,0,0.719573,1.613,5.6,0.0166,,2302,6635.86
HD 80869 b,Radial Velocity,2021,0,1752.920673,12.8,1797.84225,2.906141,0.923501,203,0.14
HD 80883 b,Radial Velocity,2022,0,6383.783522,12.8,1740.73691,6.497354,0.203319,,
HD 80913 b,Radial Velocity,2022,0,10839.83341,12,7469.38301,9.88693,0.312809,,
HD 81040 b,Radial Velocity,2005,0,1005.988539,12.7,2172.35017,1.988479,0.556692,,
HD 81688 b,Radial Velocity,2007,0,184.02,13.2,858.1,0.81,0,,
HD 82886 b,Radial Velocity,2011,0,705,13.3,740.5439,1.58,0.07,,
HD 8326 b,Radial Velocity,2019,0,158.991,9.58,66.6,0.533,0.2,,
HD 8535 b,Radial Velocity,2010,0,1313,14,216.1244,2.45,0.15,,
HD 85390 b,Radial Velocity,2009,0,799.52,6.16,31.46517,1.373,0.5,,
HD 85512 b,Radial Velocity,2011,0,58.43,1.72,3.6,0.26,0.11,298,
HD 8574 b,Radial Velocity,2002,0,227,13.4,645.1949,0.76,0.3,,
HD 86065 b,Radial Velocity,2022,0,25775.78859,12.5,2801.89869,16.107189,0.218978,,
HD 86081 b,Radial Velocity,2006,0,2.1378431,13.6,470.3884,0.0346,0.0119,,
HD 86264 b,Radial Velocity,2009,0,1488.791227,12.3,4073.50239,2.762119,0.821127,,
HD 8673 b,Radial Velocity,2009,0,1644.690965,12.3,4259.27322,2.965265,0.729873,,
HD 86950 b,Radial Velocity,2016,0,1270,13,1144.188,2.72,0.17,,
HD 87646 b,Radial Velocity,2016,0,13.481,12.4,3941.092,0.117,0.05,,
HD 87883 b,Radial Velocity,2009,0,3309.221176,12.8,1705.47518,4.051612,0.706593,,
HD 88072 b,Radial Velocity,2022,0,18538.79293,12.6,2565.90908,13.912743,0.156013,,
HD 88133 b,Radial Velocity,2004,0,3.414884,13.8,324.1866,0.0479,0.031,,
HD 89307 b,Radial Velocity,2009,0,2166,13.4,670.6213,3.27,0.2,,
HD 89345 b,Transit,2018,0,11.8143,7.398,34.9613,0.1066,0.22,1089,275.64
HD 89744 b,Radial Velocity,1999,0,256.78,12.6,2653.8805,0.917,0.677,,
HD 90156 b,Radial Velocity,2009,0,49.77,4.43,17.98,0.25,0.31,,
HD 9174 b,Radial Velocity,2016,0,1179,13.7,352.7913,2.2,0.12,,
HD 93083 b,Radial Velocity,2005,0,143.58,13.4,117.59,0.477,0.14,,
HD 94834 b,Radial Velocity,2018,0,1576,13.7,400.4658,2.74,0.14,,
HD 95086 b,Imaging,2013,0,,12.9,1589,55.7,,1000,
HD 95127 b,Radial Velocity,2015,0,482,12.4,3378.5329,1.28,0.11,,
HD 95338 b,Radial Velocity,2020,0,55.087,3.89,42.44,0.262,0.197,385,7.42
HD 95544 b,Radial Velocity,2021,0,2041.541518,12.7,2108.25626,3.167126,0.04915,156,0.1
HD 95872 b,Radial Velocity,2015,0,4375,13,1188.6842,5.15,0.06,,
HD 96063 b,Radial Velocity,2011,0,362.5,13.7,403.6441,1.11,0.17,,
HD 96127 b,Radial Velocity,2011,0,647.29999,12.1,6661.7168,1.42,0.3,,
HD 96167 b,Radial Velocity,2009,0,498.04,14,227.88411,1.332,0.685,,
HD 96992 b,Radial Velocity,2021,0,514,13.7,362.3262,1.24,0.41,,
HD 97037 b,Radial Velocity,2022,0,6449.083373,12.1,6674.04272,6.91483,0.356842,,
HD 97048 b,Disk Kinematics,2019,0,,13.3,794.575,130,,,
HD 97658 b,Radial Velocity,2010,0,9.4897116,2.12,8.3,0.0805,0.05,751,41.92
HD 98219 b,Radial Velocity,2011,0,433.8,13.4,624.21812,1.26,0.079,,
HD 98649 b,Radial Velocity,2012,0,5697.304303,12.6,2665.27978,6.29367,0.84064,,
HD 98736 b,Radial Velocity,2018,0,968.8,13.3,740.5439,1.864,0.226,,
HD 99109 b,Radial Velocity,2005,0,439.29999,14.3,139.8452,1.11,0.09,,
HD 99283 b,Radial Velocity,2021,0,310.4,13.8,308.29355,1.08,0.2,,
HD 99492 b,Radial Velocity,2004,0,17.0431,5.02,22.2481,0.12,0.25,,
HIP 105854 b,Radial Velocity,2014,0,184.2,12.6,2606.1,0.81,0.02,,
HIP 107772 b,Radial Velocity,2020,0,55.199,3.64,12.9,0.243,0.18,,
HIP 107773 b,Radial Velocity,2015,0,144.3,13.4,629.3034,0.72,0.09,,
HIP 109384 b,Radial Velocity,2016,0,499.48,13.5,495.8148,1.134,0.549,,
HIP 109600 b,Radial Velocity,2016,0,232.08,13.2,851.7844,0.706,0.163,,
HIP 114933 b,Radial Velocity,2021,0,1481.6,13.4,616.58711,2.84,0.21,,
HIP 116454 b,Transit,2014,0,9.1205,2.466,12.7132,0.0906,0.2,690,
HIP 12961 b,Radial Velocity,2010,0,57.435,13.2,114.4188,0.25,0.17,,
HIP 21152 b,Imaging,2022,0,23000,11.9,8835.62971,17.5,0.52,1250,
HIP 34222 b,Radial Velocity,2021,0,159.986,13.9,263.79758,0.492,0.305,,
HIP 35173 b,Radial Velocity,2019,0,41.516,3.61,12.7,0.217,0.16,,
HIP 35965 b,Radial Velocity,2022,0,26125.56497,12.6,2547.568,16.015432,0.138247,,
HIP 4845 b,Radial Velocity,2020,0,34.15,3.89,14.4,0.176,0.25,,
HIP 48714 b,Radial Velocity,2020,0,17.818,5.11,22.9,0.112,0.5,,
HIP 55507 b,Radial Velocity,2022,0,5138.43727,12.6,2625.12713,5.055931,0.36161,,
HIP 56640 b,Radial Velocity,2021,0,2675.576029,12.7,2151.6473,4.550828,0.118397,,
HIP 5763 b,Radial Velocity,2021,0,30.014,14.2,162.09249,0.17,0.054,,
HIP 63242 b,Radial Velocity,2013,0,124.6,12.5,2917.56,0.565,0.23,,
HIP 65 A b,Transit,2020,0,0.9809734,22.754,1021.18779,0.01782,0,1411,661
HIP 65426 b,Imaging,2017,0,,16.814,2860.47,92,,1500,
HIP 65891 b,Radial Velocity,2015,0,1079.55726,12.7,1933.66969,2.79266,0.128276,,
HIP 67522 b,Transit,2020,0,6.959503,10.07,72.4,,0.059,1174,
HIP 67537 b,Radial Velocity,2017,0,2523.647133,12.3,4309.24472,4.818835,0.586259,,
HIP 70849 b,Radial Velocity,2009,0,17337.5,12.5,2860,20.25,0.715,,
HIP 71135 b,Radial Velocity,2019,0,87.19,4.55,18.8,0.335,0.21,,
HIP 74890 b,Radial Velocity,2016,0,822.3,13.3,762.792,2.1,0.07,,
HIP 75056 A b,Imaging,2021,0,47000,22.418,7945.71018,30,0.5,2300,
HIP 75092 b,Radial Velocity,2021,0,926.4,13.5,568.91285,2.02,0.42,,
HIP 78530 b,Imaging,2010,0,,12,7300,740,,2700,
HIP 79098 AB b,Imaging,2019,0,,12.1,6515.515,345,,2450,
HIP 79431 b,Radial Velocity,2009,0,111.7,13.4,667.415,0.36,0.29,,
HIP 86221 b,Radial Velocity,2021,0,2.224,14,225.65817,0.031,0.086,,
HIP 90988 b,Radial Velocity,2021,0,455.738155,13.4,667.09663,1.359652,0.080562,,
HIP 91258 b,Radial Velocity,2013,0,5.0505,13.7,346.4347,0.06,0.02,,
HIP 94235 b,Transit,2022,0,7.713057,3,379,0.0787,0.32,1060,219.28
HIP 948 b,Radial Velocity,2022,0,24955.45756,12.1,6410.69721,14.91853,0.230499,,
HIP 97233 b,Radial Velocity,2014,0,1062.26506,12.1,6399.22435,2.490819,0.630174,,
HN Peg b,Imaging,2006,0,,11.777,6991.57,773,,,
HR 2562 b,Imaging,2016,0,,12.442,9534.9,20.3,,1200,
HR 5183 b,Radial Velocity,2019,0,27000,13.1,1026.5909,18,0.84,171,
HR 810 b,Radial Velocity,1999,0,302.79999,13.3,721.4741,0.92,0.14,,
HW Vir b,Eclipse Timing Variations,2012,0,4640,12.3,4602.90201,4.69,0.4,,
IC 4651 9122 b,Radial Velocity,2018,0,734,12.7,2002.329,2.038,0.18,,
K2-10 b,Transit,2015,0,19.3044,3.84,27,0.137,0.31,703,54.1
K2-100 b,Transit,2016,0,1.6739035,3.88,21.8,0.0301,0,1841,1915
K2-101 b,Transit,2016,0,14.6762429,2,4.66,0.1124,0.1,618,
K2-102 b,Transit,2016,0,9.915615,1.3,2.24,,0.1,,
K2-104 b,Transit,2016,0,1.9741954,1.79,3.86,0.0242,0.09,798,62.1
K2-105 b,Transit,2017,0,8.2669928,3.59,30,0.0833,,928,95.58
K2-107 b,Transit,2017,0,3.313959,15.98,266.9772,0.0475,0,1649,
K2-108 b,Transit,2017,0,4.733999,5.33,59.4,0.0581,0.18,1360,762
K2-11 b,Transit,2015,0,39.93767,7.55,44.4,0.2257,,734,9.84
K2-110 b,Transit,2017,0,13.86387,2.56,16.7,0.1027,0.079,575,
K2-113 b,Transit,2017,0,5.817685,12.14,410.0007,0.0642,0,1098,170.93
K2-114 b,Transit,2017,0,11.3909311,10.447,638.8351,0.0943,0.081,701,40
K2-115 b,Transit,2017,0,20.272615,12.06,266.9772,0.143,0.137,619,33.06
K2-116 b,Transit,2017,0,4.655411,0.69,0.257,0.048,0.06,,78.6
K2-118 b,Transit,2017,0,50.92092,2.54,6.99,0.245,0.2,,4.3
K2-119 b,Transit,2017,0,7.727283,2.53,6.94,0.0698,0.07,666,54.9
K2-12 b,Transit,2015,0,8.28212,2.33,6.04,0.0802,,1003,310
K2-120 b,Transit,2017,0,9.562742,2.01,4.7,0.078,0.14,,35.1
K2-121 b,Transit,2017,0,5.1857539,7.52,44.1,0.0629,0.22,738,89.5
K2-122 b,Transit,2017,0,2.2193023,1.16,1.65,0.0373,0.21,769,79.9
K2-123 b,Transit,2017,0,30.951524,2.76,8.05,0.1649,0.06,338,2.9
K2-124 b,Transit,2017,0,6.413651,2.9,8.75,0.049,0.08,442,8.7
K2-125 b,Transit,2017,0,21.750264,2.18,5.39,0.121,0.08,,2
K2-126 b,Transit,2017,0,7.385655,1.97,4.54,0.0656,0.06,601,35.3
K2-127 b,Transit,2017,0,3.588163,8.37,52.9,0.0411,0.12,809,105.6
K2-128 b,Transit,2017,0,5.675819,1.42,2.6,0.056,0.23,,68.8
K2-129 b,Transit,2017,0,8.239493,1.04,1.12,0.057,0.13,,4.5
K2-13 b,Transit,2015,0,39.91488,1.89,4.23,0.2114,,511,22.8
K2-130 b,Transit,2017,0,2.49412,1.25,2.1,0.032,0.17,,136.4
K2-131 b,Transit,2017,0,0.369311,1.5,6.3,0.0095,0,2062,3842.25
K2-132 b,Transit,2017,0,9.1751,14.572,155.7367,0.0916,0.29,1586,293.37
K2-137 b,Transit,2017,0,0.179719,0.64,158.915,0.0058,0,1471,
K2-139 b,Transit,2017,0,28.380619,9.11,123.00021,0.1796,0.12,524,
K2-14 b,Transit,2015,0,8.36802,4.81,20.7,0.0627,0.14,488,8
K2-140 b,Transit,2017,0,6.569188,13.563,295.58042,0.068,0,962,204
K2-147 b,Transit,2018,0,0.961918,0.73,0.315,0.0159,,,200.1
K2-149 b,Transit,2018,0,11.332,1.64,3.33,0.083,,,7
K2-15 b,Transit,2015,0,11.8104,2.48,6.71,0.091,,676,48
K2-150 b,Transit,2018,0,10.59357,2,4.66,0.0727,,,4.9
K2-151 b,Transit,2018,0,3.835476,1.49,2.83,0.0373,,566,20.8
K2-152 b,Transit,2018,0,32.6479,2.29,5.86,0.1716,,337,2.9
K2-153 b,Transit,2018,0,7.51574,2,4.66,0.0614,,497,11.8
K2-156 b,Transit,2018,0,0.813143,1.1,1.37,0.0149,,1347,
K2-157 b,Transit,2018,0,0.365261,1,0.972,,,,
K2-159 b,Transit,2018,0,12.42205,2.26,5.73,0.1013,,684,
K2-160 b,Transit,2018,0,3.705871,3.178,10.2,,,,
K2-161 b,Transit,2018,0,9.283188,6.117,31.1,,,,
K2-162 b,Transit,2018,0,9.45889,1.44,2.67,0.0795,,631,
K2-163 b,Transit,2018,0,6.673117,2.466,6.65,,,,
K2-164 b,Transit,2018,0,17.355066,3.249,10.6,,,,
K2-167 b,Transit,2018,0,9.97857,2.264,5.75,0.0999,0.41,1131,229
K2-169 b,Transit,2018,0,6.380803,1.273,2.16,,,,
K2-17 b,Transit,2015,0,17.96753,2.23,5.6,0.119,0.18,487,4.91
K2-171 b,Transit,2018,0,5.628466,2.687,7.69,,,,
K2-173 b,Transit,2018,0,5.868699,1.608,3.22,,,,
K2-174 b,Transit,2018,0,19.562307,2.6,7.27,0.126,,455,95.77
K2-175 b,Transit,2018,0,9.525988,2.038,4.81,,,,
K2-176 b,Transit,2018,0,5.329439,1.491,2.83,,,,
K2-177 b,Transit,2018,0,14.155185,2.116,5.13,,,,
K2-178 b,Transit,2018,0,8.747818,3.558,12.4,,,,
K2-179 b,Transit,2018,0,5.172191,2.513,6.86,,,,
K2-180 b,Transit,2018,0,8.8656511,2.52,11.44182,0.0734,0,802,67
K2-181 b,Transit,2018,0,6.894256,2.84,8.45,0.0706,,962,
K2-182 b,Transit,2018,0,4.7369683,2.69,20,0.0526,0.04,969,146.9
K2-184 b,Transit,2018,0,16.9780102,1.47,2.76,0.1685,,533,
K2-186 b,Transit,2018,0,41.474219,3.172,10.2,,,,
K2-191 b,Transit,2018,0,2.858646,1.579,3.12,,,,
K2-192 b,Transit,2018,0,4.162817,1.52,2.92,0.049,,939,
K2-193 b,Transit,2018,0,14.786889,3.95,14.8,0.1184,,739,
K2-194 b,Transit,2018,0,39.721386,3.642,12.9,,,,
K2-196 b,Transit,2018,0,48.324222,3.6,12.6,,,,
K2-197 b,Transit,2018,0,8.357881,2.56,7.08,0.0806,,848,
K2-200 b,Transit,2018,0,2.849883,1.364,2.43,,,,
K2-202 b,Transit,2018,0,3.405164,2.302,5.91,,,,
K2-203 b,Transit,2018,0,9.695101,1.371,2.45,,,,
K2-204 b,Transit,2018,0,7.055784,3.046,9.51,,,,
K2-205 b,Transit,2018,0,26.672263,1.996,4.64,,,,
K2-206 b,Transit,2018,0,18.294549,2.795,8.22,,,,
K2-207 b,Transit,2018,0,12.48749,2.606,7.3,,,,
K2-208 b,Transit,2018,0,4.190948,1.679,3.46,,,,
K2-209 b,Transit,2018,0,2.080615,0.869,0.586,,,,
K2-210 b,Transit,2018,0,0.57023,0.86,0.566,,,,
K2-211 b,Transit,2018,0,0.669532,1.3,2.24,,,,
K2-212 b,Transit,2018,0,9.795647,2.65,7.51,0.0785,,542,60.65
K2-213 b,Transit,2018,0,8.13087,1.514,2.9,,,,
K2-214 b,Transit,2018,0,8.596802,2.43,6.48,0.0834,,1006,
K2-215 b,Transit,2018,0,8.269648,2.124,5.16,,,,
K2-216 b,Transit,2018,0,2.1748,1.75,8,0.028,0,1103,248
K2-217 b,Transit,2018,0,14.074524,3.579,12.5,,,,
K2-218 b,Transit,2018,0,8.679885,2.569,7.13,,,,
K2-22 b,Transit,2015,0,0.381073,2.3,444.962,0.009,0.19,2100,114
K2-220 b,Transit,2018,0,13.683256,2.39,6.3,0.1104,,758,
K2-221 b,Transit,2018,0,2.399094,1.679,3.46,,,,
K2-222 b,Transit,2018,0,15.387063,2.39,6.3,0.1211,,801,87.06
K2-225 b,Transit,2018,0,15.87209,3.49,12,0.134,,902,
K2-226 b,Transit,2018,0,3.27108,1.54,2.99,0.0413,,1120,
K2-227 b,Transit,2018,0,13.621832,1.666,3.41,,,,
K2-228 b,Transit,2018,0,2.69828,1.21,1.92,0.0338,,914,
K2-230 b,Transit,2018,0,2.86041,1.96,4.5,0.0409,,1529,
K2-231 b,Transit,2018,0,13.841901,2.5,6.8,,,,
K2-232 b,Transit,2018,0,11.168454,11.209,126.49634,0.10356,0.258,1030,312.16
K2-237 b,Transit,2018,0,2.18053539,16.197,433.20012,0.03558,0.042,1828,1860
K2-238 b,Transit,2018,0,3.20466,14.572,273.3338,0.046,0,1587,552.64
K2-241 b,Transit,2018,0,26.8199,2.55,7.04,0.1567,,507,
K2-242 b,Transit,2018,0,6.51389,2.54,6.99,0.0494,,416,
K2-244 b,Transit,2018,0,21.06884,1.75,3.71,0.1418,,638,
K2-245 b,Transit,2018,0,11.89307,4.34,17.4,0.0959,,923,
K2-246 b,Transit,2018,0,5.76918,3.49,12,0.0602,,977,
K2-248 b,Transit,2018,0,7.17256,2.57,7.13,0.0699,,886,
K2-249 b,Transit,2018,0,12.409,2.79,8.2,0.1151,,1061,
K2-25 b,Transit,2015,0,3.48456408,3.44,24.5,0.0287,0.428,494,9.91
K2-250 b,Transit,2018,0,4.01457,2.44,6.53,0.0459,,958,
K2-251 b,Transit,2018,0,9.30075,2.35,6.12,0.0694,,437,
K2-252 b,Transit,2018,0,13.81513,1.74,3.68,0.1041,,639,
K2-253 b,Transit,2018,0,4.00167,12.67,,0.0506,,1238,365.82
K2-255 b,Transit,2018,0,1.96417,2.9,8.75,0.0274,,1034,
K2-256 b,Transit,2018,0,5.52011,2.63,7.41,0.0578,,845,
K2-257 b,Transit,2018,0,1.60588,0.83,0.498,0.0216,,789,
K2-258 b,Transit,2018,0,19.0921,3,9.27,0.149,,831,
K2-259 b,Transit,2018,0,15.48043,2.32,5.99,0.1271,,795,
K2-26 b,Transit,2016,0,14.5665,2.67,7.61,0.0962,,430,5.8
K2-260 b,Transit,2018,0,2.6266657,17.396,451.3186,0.0404,0,1957,2520.03
K2-261 b,Transit,2018,0,11.633478,9.528,59.75174,0.1034,0.286,1046,180
K2-263 b,Transit,2018,0,50.818947,2.41,14.8,0.2573,0.14,470,
K2-265 b,Transit,2018,0,2.369172,1.71,6.54,0.03376,0.084,,
K2-269 b,Transit,2018,0,4.144965,1.57,3.09,0.0531,,1429,
K2-27 b,Transit,2016,0,6.771315,4.48,30.9,0.06702,0.251,902,116
K2-271 b,Transit,2018,0,8.562421,7.28,41.8,0.077,,893,73.77
K2-272 b,Transit,2018,0,14.4536756,3.13,9.96,0.1007,,747,
K2-273 b,Transit,2018,0,11.7195663,3.05,9.53,0.0729,,849,
K2-274 b,Transit,2018,0,14.1330314,2.08,4.98,0.0964,,655,
K2-276 b,Transit,2018,0,18.718269,3.77,13.7,0.1291,,583,
K2-277 b,Transit,2018,0,6.326763,2.07,4.94,0.0675,,958,195.73
K2-278 b,Transit,2018,0,3.334966,2.98,9.17,0.0488,,1711,
K2-279 b,Transit,2018,0,7.122605,1.21,1.92,0.067,,879,
K2-28 b,Transit,2016,0,2.260455,2.32,5.99,0.0214,0,568,30.1
K2-280 b,Transit,2018,0,19.89526,7.5,37.1,0.1461,0.35,787,
K2-281 b,Transit,2018,0,8.687721,8.18,50.9,0.0773,,665,
K2-283 b,Transit,2018,0,1.921036,3.52,12.2,0.0291,,1186,
K2-284 b,Transit,2018,0,4.795069,2.78,8.15,0.04771,0.078,653,42.6
K2-286 b,Transit,2018,0,27.359,2.1,5.06,0.1768,,347,
K2-287 b,Transit,2018,0,14.893291,9.494,100.11645,0.1206,0.478,804,
K2-288 B b,Transit,2018,0,31.393463,1.9,4.27,0.164,,226,
K2-289 b,Transit,2019,0,13.156969,9.1,61,0.107,,753,
K2-29 b,Transit,2016,0,3.2588321,13.339,232.0159,0.04217,0.066,1171,293
K2-291 b,Transit,2019,0,2.225177,1.589,6.49,0.03261,0,1301,633
K2-292 b,Transit,2019,0,16.9841,2.63,24.5,0.13,0.04,795,67
K2-293 b,Transit,2019,0,13.1225,2.45,6.57,,,750,
K2-294 b,Transit,2019,0,2.50387,1.66,3.39,,,1425,
K2-295 b,Transit,2018,0,4.024867,10.054,106.47305,0.0451,0,852,120.04
K2-30 b,Transit,2016,0,4.098503,11.646,184.02357,0.04839,0,1092,299
K2-308 b,Transit,2019,0,3.38628,9.916,70.6,,,1214,512.9
K2-31 b,Transit,2016,0,1.25785,11.882,563.83042,0.022,0,,1272
K2-315 b,Transit,2020,0,3.1443189,0.95,0.809,,,460,7.45
K2-317 b,Transit,2020,0,6.22,2.93,8.91,0.0542,,432,
K2-318 b,Transit,2020,0,7.01,1.66,3.39,0.0911,,456,
K2-319 b,Transit,2020,0,26.68,2.79,8.2,0.1516,,641,
K2-320 b,Transit,2020,0,1.995,2.62,7.37,0.0142,,698,
K2-321 b,Transit,2020,0,2.298,1.95,4.46,0.041,,701,68.55
K2-322 b,Transit,2020,0,8.205,1.92,4.35,0.0594,,635,
K2-323 b,Transit,2020,0,24.93,2.1,5.06,0.1275,,318,
K2-324 b,Transit,2020,0,3.262,2.43,6.48,0.0331,,707,
K2-325 b,Transit,2020,0,6.93,2.2,5.48,0.0419,,423,
K2-326 b,Transit,2020,0,1.256,2.28,5.82,0.0198,,1114,
K2-329 b,Transit,2020,0,12.4551225,8.676,82.6358,0.1016,0.0697,650,45.7
K2-33 b,Transit,2016,0,5.424865,5.04,1175.971,0.0409,0,850,
K2-330 b,Transit,2016,0,13.774798,2.77,8.1,,,969,212.84
K2-332 b,Transit,2016,0,17.70632,2.2,5.48,,,266,
K2-333 b,Transit,2018,0,14.759287,6.18,31.6,,,826,102.13
K2-334 b,Transit,2018,0,5.113981,5.65,27.2,,,1380,359.23
K2-335 b,Transit,2016,0,12.283211,2.21,5.52,,,949,
K2-336 b,Transit,2016,0,21.194733,1.22,1.98,,,569,
K2-337 b,Transit,2016,0,16.273563,2.62,7.37,,,850,
K2-338 b,Transit,2016,0,3.850614,1.03,1.08,,,783,
K2-339 b,Transit,2019,0,19.507428,1.92,4.35,,,508,
K2-34 b,Transit,2016,0,2.9956348,13.75,539.67534,0.0442,0,1687,911.46
K2-340 b,Transit,2016,0,29.740451,3.36,11.2,,,606,
K2-341 b,Transit,2018,0,36.552551,3.21,10.4,,,598,
K2-342 b,Transit,2018,0,11.561052,2.03,4.78,,,861,
K2-344 b,Transit,2018,0,3.35585,1.59,3.15,,,722,34.6
K2-345 b,Transit,2016,0,10.367437,2.11,5.1,,,437,
K2-346 b,Transit,2016,0,26.201446,2.26,5.73,,,450,8.81
K2-347 b,Transit,2016,0,7.187257,2.41,6.39,,,640,
K2-349 b,Transit,2016,0,9.032178,1.38,2.48,,,518,
K2-351 b,Transit,2016,0,7.806164,2.54,6.99,,,934,
K2-353 b,Transit,2021,0,15.466805,5.55,26.3,,,735,25.68
K2-354 b,Transit,2016,0,3.793306,1.56,3.05,,,543,
K2-355 b,Transit,2021,0,5.7385647,2.25,5.69,0.0632,,1066,
K2-356 b,Transit,2021,0,21.0267366,2.29,5.86,0.1599,,624,
K2-357 b,Transit,2021,0,16.3488637,3.72,13.4,0.145,,735,
K2-358 b,Transit,2021,0,11.2510285,2.68,7.65,0.0863,,888,
K2-365 b,Transit,2022,0,23.448172,2.906,8.78,,,,
K2-366 b,Transit,2022,0,15.937039,2.359,6.16,,,,
K2-367 b,Transit,2022,0,20.645099,2.413,6.41,,,,
K2-369 b,Transit,2022,0,5.761612,1.313,2.28,,,,
K2-370 b,Transit,2022,0,2.14084,3.207,10.4,,,1328,735.85
K2-371 b,Transit,2022,0,3.114905,13.024,,,,957,198.09
K2-372 b,Transit,2022,0,9.844077,2.945,8.98,,,,
K2-373 b,Transit,2022,0,11.02066,2.061,4.9,,,,
K2-375 b,Transit,2022,0,14.453895,2.243,5.66,,,,
K2-376 b,Transit,2022,0,5.776475,1.736,3.66,,,,
K2-377 b,Transit,2022,0,12.832235,1.693,3.51,,,,
K2-378 b,Transit,2022,0,2.060438,2.88,8.65,,,,
K2-379 b,Transit,2022,0,8.777247,2.181,5.4,,,,
K2-380 b,Transit,2022,0,9.401312,2.729,7.89,,,,
K2-382 b,Transit,2022,0,21.700156,2.072,4.95,,,,
K2-383 b,Transit,2022,0,1.865962,1.564,3.07,,,,
K2-385 b,Transit,2022,0,2.380867,1.539,2.98,,,,
K2-386 b,Transit,2022,0,7.473223,2.32,5.99,,,,
K2-387 b,Transit,2022,0,28.735327,7.322,42.2,,,,
K2-388 b,Transit,2022,0,6.339069,3.66,13,,,,
K2-39 b,Transit,2016,0,4.60543,6.277,28.6047,0.05708,0,1670,1356
K2-390 b,Transit,2022,0,3.312792,4.662,19.6,,,1300,474.71
K2-391 b,Transit,2022,0,4.622654,1.371,2.45,,,,
K2-392 b,Transit,2022,0,15.398723,1.85,4.08,,,,
K2-393 b,Transit,2022,0,10.413181,2.352,6.13,,,,
K2-394 b,Transit,2022,0,5.095717,1.692,3.51,,,,
K2-397 b,Transit,2022,0,3.572326,2.417,6.42,,,,
K2-399 b,Transit,2022,0,0.759978,6.049,30.5,,,2529,9668.66
K2-4 b,Transit,2015,0,10.003417,2.1,5.06,0.078,0.08,563,15.6
K2-400 b,Transit,2022,0,3.865053,1.163,1.67,,,,
K2-401 b,Transit,2022,0,6.293099,2.262,5.74,,,,
K2-402 b,Transit,2022,0,17.27474,2.678,7.65,,,,
K2-403 b,Transit,2022,0,33.589979,5.333,24.6,,,,
K2-404 b,Transit,2022,0,13.115365,2.53,6.94,,,,
K2-405 b,Transit,2022,0,3.435471,4.569,18.9,,,969,146.58
K2-406 b,Transit,2022,0,22.549406,4.602,19.2,,,,
K2-408 b,Transit,2022,0,20.978959,1.677,3.45,,,,
K2-409 b,Transit,2022,0,1.908084,2.482,6.72,,,,
K2-42 b,Transit,2016,0,6.68796,2.15,5.27,0.0617,,,44.1
K2-44 b,Transit,2016,0,5.657,2.433,6.5,0.06,,1211,646
K2-45 b,Transit,2016,0,1.7292684,6.71,36.4,0.0224,0.1,1074,100
K2-46 b,Transit,2016,0,19.1541,2.05,4.86,0.13821,,889,119
K2-47 b,Transit,2016,0,31.6372,1.89,4.23,0.1779,,,10.7
K2-48 b,Transit,2016,0,20.5065,2.24,5.65,0.1344,,,15.3
