Planet Name,Discovery Method,Discovery Year,Controversial Flag,Orbital Period [days],Planet Radius [Earth Radius],Planet Mass [Earth Mass],Orbit Semi-Major Axis [au],Eccentricity,Equilibrium Temperature [K],Insolation Flux [Earth Flux]
Kepler-1764 b,Transit,2021,0,70.46829987,4.555,18.80000,0.351200,0.000000,511,16.17
Kepler-1765 b,Transit,2021,0,10.41889954,2.495,6.78000,0.091700,0.000000,855,126.48
Kepler-1766 b,Transit,2021,0,105.01499940,2.279,5.81000,0.422900,0.000000,406,6.44
Kepler-1767 b,Transit,2021,0,59.65829849,3.013,9.34000,0.287300,0.000000,393,5.66
Kepler-1768 b,Transit,2021,0,15.13589954,2.233,5.62000,0.128600,0.000000,933,179.16
Kepler-1769 b,Transit,2021,0,89.19349670,4.465,18.20000,0.398700,0.000000,483,12.83
Kepler-1770 b,Transit,2021,0,16.84189987,2.841,8.45000,0.126100,0.000000,699,56.43
Kepler-1771 b,Transit,2021,0,88.64399719,4.055,15.50000,0.381500,0.000000,391,5.51
Kepler-1772 b,Transit,2021,0,3.21509004,2.686,7.68000,0.041800,0.000000,1155,421.21
Kepler-1773 b,Transit,2021,0,40.80970001,3.505,12.10000,0.248900,0.000000,623,31.05
Kepler-1774 b,Transit,2021,0,59.77080154,3.182,10.20000,0.309600,0.000000,522,17.53
Kepler-1775 b,Transit,2021,0,85.65399933,3.648,12.90000,0.398600,0.000000,522,8.08
Kepler-1776 b,Transit,2021,0,35.01190186,2.612,7.33000,0.212400,0.000000,603,31.35
Kepler-1777 b,Transit,2021,0,12.18420029,2.132,5.19000,0.103100,0.000000,819,106.52
Kepler-1778 b,Transit,2021,0,10.08740044,3.017,9.36000,0.095600,0.000000,942,186.14
Kepler-1779 b,Transit,2021,0,16.34359932,3.033,9.44000,0.126400,0.000000,730,67.34
Kepler-1780 b,Transit,2021,0,109.44499970,3.606,12.70000,0.427600,0.000000,340,3.14
Kepler-1781 b,Transit,2021,0,4.88752985,2.381,6.26000,0.057400,0.000000,1003,239.11
Kepler-1782 b,Transit,2021,0,5.75622988,2.229,5.60000,0.058200,0.000000,773,84.16
Kepler-1783 b,Transit,2021,0,8.27744007,1.319,2.30000,0.077000,0.000000,1088,331.35
Kepler-1784 b,Transit,2021,0,13.59049988,2.799,8.24000,0.107200,0.000000,724,64.80
Kepler-1785 b,Transit,2021,0,19.58550072,2.704,7.77000,0.137900,0.000000,666,46.51
Kepler-1786 b,Transit,2021,0,78.54609680,3.163,10.10000,0.365900,0.000000,501,14.85
Kepler-1787 b,Transit,2021,0,39.31370163,2.319,5.99000,0.227000,0.000000,540,20.04
Kepler-1788 b,Transit,2021,0,2.80012012,2.379,6.25000,0.034300,0.000000,956,197.81
Kepler-1789 b,Transit,2021,0,80.23190308,2.831,8.40000,0.354300,0.000000,380,4.91
Kepler-1790 b,Transit,2021,0,31.58889961,3.145,10.00000,0.197000,0.000000,682,31.79
Kepler-1791 b,Transit,2021,0,7.72086000,3.121,9.91000,0.076100,0.000000,1021,257.14
Kepler-1792 b,Transit,2021,0,4.19577980,2.520,6.89000,0.048800,0.000000,1047,283.78
Kepler-1793 b,Transit,2021,0,8.77999973,3.790,13.80000,0.078700,0.000000,713,61.24
Kepler-1794 b,Transit,2021,0,9.76298046,1.794,3.87000,0.082100,0.000000,703,57.59
Kepler-1795 b,Transit,2021,0,13.36019993,1.663,3.40000,0.100200,0.000000,520,17.30
Kepler-1796 b,Transit,2021,0,29.45579910,2.750,8.00000,0.187900,0.000000,598,30.30
Kepler-1797 b,Transit,2021,0,23.35939980,3.058,9.58000,0.163700,0.000000,684,51.68
Kepler-1798 b,Transit,2021,0,16.85589981,2.309,5.94000,0.108200,0.000000,408,6.52
Kepler-1799 b,Transit,2021,0,11.92969990,4.128,15.90000,0.102800,0.000000,770,83.04
Kepler-1800 b,Transit,2021,0,4.56202984,0.997,0.96100,0.059200,0.000000,1533,1306.97
Kepler-1801 b,Transit,2021,0,10.44089985,2.709,7.80000,0.091500,0.000000,829,111.52
Kepler-1804 b,Transit,2021,0,12.28849983,1.596,3.18000,0.101700,0.000000,913,164.61
Kepler-1805 b,Transit,2021,0,8.84794044,1.545,3.00000,0.069900,0.000000,479,12.48
Kepler-1806 b,Transit,2021,0,9.03332043,2.356,6.15000,0.081300,0.000000,729,66.89
Kepler-1807 b,Transit,2021,0,10.86060047,2.704,7.77000,0.098800,0.000000,1108,356.24
Kepler-1808 b,Transit,2021,0,23.34040070,3.025,9.40000,0.146700,0.000000,601,30.94
Kepler-1809 b,Transit,2021,0,3.75729990,1.513,2.90000,0.043500,0.000000,877,139.89
Kepler-1810 b,Transit,2021,0,101.13300320,3.918,14.60000,0.413700,0.000000,380,4.91
Kepler-1811 b,Transit,2021,0,76.42230225,3.848,14.10000,0.346200,0.000000,455,10.11
Kepler-1812 b,Transit,2021,0,7.16521978,2.325,6.01000,0.076500,0.000000,1034,270.34
Kepler-1813 b,Transit,2021,0,2.81816006,1.413,2.58000,0.036400,0.000000,1059,298.20
Kepler-1814 b,Transit,2021,0,2.93535996,2.370,6.21000,0.037100,0.000000,1022,258.48
Kepler-1815 b,Transit,2021,0,12.19139957,2.749,7.99000,0.098400,0.000000,763,80.01
Kepler-1816 b,Transit,2021,0,91.50099945,1.968,4.53000,0.364800,0.000000,310,2.18
Kepler-1817 b,Transit,2021,0,44.29919815,2.273,5.79000,0.234800,0.000000,463,10.85
Kepler-1818 b,Transit,2021,0,4.64490986,1.714,3.58000,0.055000,0.000000,1209,504.23
Kepler-1819 b,Transit,2021,0,16.48690033,3.904,14.50000,0.133700,0.000000,760,78.99
Kepler-1820 b,Transit,2021,0,31.03249931,3.119,9.90000,0.196400,0.000000,561,23.41
Kepler-1821 b,Transit,2021,0,16.45809937,2.592,7.24000,0.124400,0.000000,644,40.61
Kepler-1822 b,Transit,2021,0,22.13339996,2.648,7.50000,0.141600,0.000000,507,15.65
Kepler-1823 b,Transit,2021,0,21.10339928,2.086,5.00000,0.152800,0.000000,718,62.99
Kepler-1824 b,Transit,2021,0,95.61100006,2.381,6.26000,0.426700,0.000000,421,7.45
Kepler-1825 b,Transit,2021,0,1.02586997,1.422,2.61000,0.018700,0.000000,1520,1264.70
Kepler-1826 b,Transit,2021,0,1.61536002,1.475,2.78000,0.021300,0.000000,806,99.32
Kepler-1827 b,Transit,2021,0,3.70061994,1.856,4.10000,0.045500,0.000000,1329,737.02
Kepler-1828 b,Transit,2021,0,10.27379990,2.116,5.13000,0.092400,0.000000,799,96.27
Kepler-1829 b,Transit,2021,0,5.18671989,2.479,6.71000,0.055900,0.000000,860,129.37
Kepler-1830 b,Transit,2021,0,56.49330139,3.330,11.10000,0.325900,0.000000,681,18.62
Kepler-1831 b,Transit,2021,0,5.78387022,1.970,4.54000,0.065500,0.000000,1051,288.69
Kepler-1832 b,Transit,2021,0,3.13878989,1.227,2.02000,0.037000,0.000000,1022,257.32
Kepler-1833 b,Transit,2021,0,6.89212990,1.300,2.24000,0.077100,0.000000,1177,454.45
Kepler-1834 b,Transit,2021,0,4.60301018,1.459,2.73000,0.049600,0.000000,848,122.02
Kepler-1835 b,Transit,2021,0,11.96409988,3.534,12.20000,0.099700,0.000000,808,100.96
Kepler-1836 b,Transit,2021,0,5.25416994,2.553,7.05000,0.060200,0.000000,1093,338.15
Kepler-1837 b,Transit,2021,0,5.90608978,2.067,4.92000,0.065000,0.000000,1012,247.83
Kepler-1838 b,Transit,2021,0,12.14680004,1.660,3.40000,0.109600,0.000000,1097,162.84
Kepler-1839 b,Transit,2021,0,5.05675983,1.949,4.46000,0.058300,0.000000,1049,286.32
Kepler-1840 b,Transit,2021,0,131.19000240,2.778,8.13000,0.464400,0.000000,284,1.54
Kepler-1841 b,Transit,2021,0,25.88599968,1.489,2.82000,0.160600,0.000000,542,20.35
Kepler-1842 b,Transit,2021,0,14.02639961,2.354,6.14000,0.116000,0.000000,822,108.07
Kepler-1843 b,Transit,2021,0,25.54339981,2.709,7.80000,0.171000,0.000000,772,84.00
Kepler-1844 b,Transit,2021,0,3.92451000,3.036,9.46000,0.047800,0.000000,1074,314.25
Kepler-1845 b,Transit,2021,0,11.60649967,2.438,6.52000,0.088500,0.000000,584,27.47
Kepler-1846 b,Transit,2021,0,14.82009983,1.764,3.76000,0.108900,0.000000,552,21.92
Kepler-1847 b,Transit,2021,0,11.12969971,2.745,7.97000,0.098900,0.000000,843,119.44
Kepler-1848 b,Transit,2021,0,5.60402012,1.409,2.57000,0.056300,0.000000,774,84.65
Kepler-1849 b,Transit,2021,0,57.29290009,2.387,6.29000,0.259700,0.000000,355,3.76
Kepler-1850 b,Transit,2021,0,1.38580000,0.729,0.31300,0.020600,0.000000,1008,245.15
Kepler-1851 b,Transit,2021,0,12.02289963,3.900,14.50000,0.101600,0.000000,776,85.78
Kepler-1852 b,Transit,2021,0,7.97094011,1.886,4.22000,0.076200,0.000000,760,79.10
Kepler-1853 b,Transit,2021,0,48.88819885,1.519,2.92000,0.239500,0.000000,386,5.23
Kepler-1854 b,Transit,2021,0,39.83110046,2.587,7.21000,0.211900,0.000000,420,7.33
Kepler-1855 b,Transit,2021,0,0.72733098,1.216,1.96000,0.011500,0.000000,849,86.97
Kepler-1856 b,Transit,2021,0,1.30200005,1.734,3.66000,0.021500,0.000000,1344,772.73
Kepler-1857 b,Transit,2021,0,8.94340992,1.961,4.50000,0.080700,0.000000,946,188.93
Kepler-1858 b,Transit,2021,0,88.07160187,2.422,6.44000,0.357500,0.000000,330,2.79
Kepler-1859 b,Transit,2021,0,2.72959995,1.583,3.13000,0.039400,0.000000,1455,1056.15
Kepler-1860 b,Transit,2021,0,12.73719978,1.139,1.55000,0.102100,0.000000,697,55.82
Kepler-1861 b,Transit,2021,0,40.03060150,2.207,5.50000,0.240800,0.000000,617,34.19
Kepler-1862 b,Transit,2021,0,16.05730057,2.203,5.49000,0.119900,0.000000,645,41.04
Kepler-1863 b,Transit,2021,0,44.99760056,2.263,5.74000,0.255500,0.000000,508,15.74
Kepler-1864 b,Transit,2021,0,3.88151002,0.754,0.35300,0.048800,0.000000,1156,423.00
Kepler-1865 b,Transit,2021,0,2.52400994,1.577,3.11000,0.034400,0.000000,1203,495.14
Kepler-1866 b,Transit,2021,0,11.66009998,2.082,4.99000,0.101600,0.000000,834,114.36
Kepler-1867 b,Transit,2021,0,9.88735962,1.160,1.65000,0.087200,0.000000,768,82.32
Kepler-1868 b,Transit,2021,0,211.03399660,3.150,10.10000,0.626600,0.000000,215,0.50
Kepler-1869 b,Transit,2021,0,8.16736031,1.120,1.46000,0.079100,0.000000,865,132.43
Kepler-1870 b,Transit,2021,0,3.60694003,2.101,5.07000,0.045300,0.000000,1046,283.23
Kepler-1871 b,Transit,2021,0,1.95270002,2.422,6.44000,0.030800,0.000000,1403,917.15
Kepler-1872 b,Transit,2021,0,3.82591009,2.384,6.28000,0.046500,0.000000,1005,241.25
Kepler-1873 b,Transit,2021,0,0.55884200,1.626,3.28000,0.012800,0.000000,1787,2412.15
Kepler-1874 b,Transit,2021,0,56.57320023,2.211,5.52000,0.263300,0.000000,356,3.79
Kepler-1875 b,Transit,2021,0,34.45859909,3.227,10.50000,0.203900,0.000000,559,23.05
Kepler-1876 b,Transit,2021,0,6.99202013,0.980,0.90500,0.073500,0.000000,1194,479.87
Kepler-1877 b,Transit,2021,0,2.37756991,0.624,0.17900,0.035100,0.000000,1278,632.62
Kepler-1878 b,Transit,2021,0,4.44587994,2.920,8.86000,0.052100,0.000000,1063,302.60
Kepler-1879 b,Transit,2021,0,10.61340046,2.065,4.92000,0.095300,0.000000,987,139.20
Kepler-1880 b,Transit,2021,0,6.30921984,2.117,5.13000,0.054000,0.000000,606,31.73
Kepler-1881 b,Transit,2021,0,159.39399720,2.981,9.17000,0.536800,0.000000,289,1.65
Kepler-1882 b,Transit,2021,0,13.78730011,1.487,2.81000,0.115100,0.000000,894,150.64
Kepler-1883 b,Transit,2021,0,103.42700200,3.251,10.60000,0.443800,0.000000,416,7.08
Kepler-1884 b,Transit,2021,0,8.98832035,1.814,3.95000,0.084500,0.000000,864,131.92
Kepler-1885 b,Transit,2021,0,2.52255988,1.511,2.89000,0.036000,0.000000,1205,499.07
Kepler-1886 b,Transit,2021,0,24.27580070,2.582,7.18000,0.160000,0.000000,580,26.68
Kepler-1887 b,Transit,2021,0,19.94750023,2.925,8.88000,0.142100,0.000000,625,36.14
Kepler-1888 b,Transit,2021,0,11.39169979,1.326,2.32000,0.095600,0.000000,886,145.67
Kepler-1889 b,Transit,2021,0,37.30369949,2.944,8.98000,0.208200,0.000000,493,14.00
Kepler-1890 b,Transit,2021,0,4.82059002,0.869,0.58700,0.056300,0.000000,1328,735.25
Kepler-1891 b,Transit,2021,0,4.02229023,1.521,2.93000,0.047300,0.000000,1017,253.28
Kepler-1892 b,Transit,2021,0,6.33123016,1.837,4.03000,0.063300,0.000000,822,108.04
Kepler-1893 b,Transit,2021,0,4.17936993,1.706,3.55000,0.050400,0.000000,1194,478.98
Kepler-1894 b,Transit,2021,0,2.76266003,1.201,1.87000,0.038500,0.000000,1231,544.05
Kepler-1895 b,Transit,2021,0,6.07029009,2.119,5.14000,0.061500,0.000000,789,91.45
Kepler-1896 b,Transit,2021,0,44.87020111,3.099,9.80000,0.252900,0.000000,536,19.50
Kepler-1897 b,Transit,2021,0,24.22030067,2.814,8.32000,0.154600,0.000000,505,15.43
Kepler-1898 b,Transit,2021,0,4.76562023,0.934,0.76000,0.052200,0.000000,1167,439.42
Kepler-1899 b,Transit,2021,0,4.09577990,1.551,3.02000,0.045700,0.000000,851,124.30
Kepler-1900 b,Transit,2021,0,2.98622990,1.623,3.27000,0.042000,0.000000,1356,798.35
Kepler-1901 b,Transit,2021,0,3.48412991,1.474,2.77000,0.045300,0.000000,1132,389.41
Kepler-1902 b,Transit,2021,0,3.82222009,1.176,1.74000,0.038500,0.000000,601,30.84
Kepler-1903 b,Transit,2021,0,17.06789970,2.286,5.85000,0.132100,0.000000,769,82.56
Kepler-1904 b,Transit,2021,0,4.57702017,1.390,2.51000,0.043600,0.000000,567,24.38
Kepler-1905 b,Transit,2021,0,3.42392993,1.446,2.69000,0.045100,0.000000,1212,508.75
Kepler-1906 b,Transit,2021,0,7.36268997,2.776,8.13000,0.073800,0.000000,901,155.72
Kepler-1909 b,Transit,2021,0,2.39160991,1.092,1.33000,0.030600,0.000000,1031,266.01
Kepler-1910 b,Transit,2021,0,5.68876982,1.184,1.78000,0.053600,0.000000,645,40.88
Kepler-1911 b,Transit,2021,0,5.99079990,1.011,1.01000,0.063600,0.000000,987,223.93
Kepler-1912 b,Transit,2021,0,6.05921984,1.357,2.41000,0.064600,0.000000,976,214.55
Kepler-1913 b,Transit,2021,0,14.19600010,1.519,2.92000,0.120900,0.000000,818,105.70
Kepler-1914 b,Transit,2021,0,30.82789993,2.943,8.97000,0.195400,0.000000,585,27.66
Kepler-1915 b,Transit,2021,0,13.83539963,3.218,10.40000,0.114000,0.000000,809,101.05
Kepler-1916 b,Transit,2021,0,31.25429916,2.618,7.35000,0.205300,0.000000,635,38.54
Kepler-1917 b,Transit,2021,0,12.90240002,1.890,4.23000,0.103000,0.000000,675,48.99
Kepler-1918 b,Transit,2021,0,47.05640030,2.298,5.89000,0.252400,0.000000,497,14.43
Kepler-1919 b,Transit,2021,0,37.88660049,2.624,7.38000,0.210700,0.000000,479,12.46
Kepler-1920 b,Transit,2021,0,30.25410080,2.954,9.03000,0.204300,0.000000,660,44.87
Kepler-1921 b,Transit,2021,0,20.03479958,2.895,8.72000,0.155700,0.000000,967,207.16
Kepler-1922 b,Transit,2021,0,13.22259998,2.291,5.86000,0.107700,0.000000,740,71.11
Kepler-1923 b,Transit,2021,0,52.60969925,1.960,4.50000,0.284600,0.000000,553,8.63
Kepler-1924 b,Transit,2021,0,15.33170033,2.654,7.53000,0.121600,0.000000,821,107.44
Kepler-1925 b,Transit,2021,0,46.71640015,3.002,9.28000,0.258800,0.000000,531,18.74
Kepler-1926 b,Transit,2021,0,42.87770081,2.315,5.97000,0.219700,0.000000,451,9.80
Kepler-1927 b,Transit,2021,0,73.75039673,3.406,11.50000,0.385900,0.000000,677,9.64
Kepler-1928 b,Transit,2021,0,19.57783000,1.992,4.63000,0.194000,0.430000,621,35.14
Kepler-1929 b,Transit,2021,0,59.36249924,3.073,9.65000,0.298700,0.000000,566,24.33
Kepler-1930 b,Transit,2021,0,13.02680016,1.530,2.95000,0.102500,0.000000,643,40.51
Kepler-1931 b,Transit,2021,0,38.57609940,2.653,7.53000,0.235600,0.000000,619,34.77
Kepler-1932 b,Transit,2021,0,0.52417702,1.515,2.91000,0.012300,0.000000,1891,3049.23
Kepler-1933 b,Transit,2021,0,4.94329023,1.180,1.76000,0.056100,0.000000,1058,296.74
Kepler-1934 b,Transit,2021,0,1.41975999,0.913,0.70200,0.024500,0.000000,1700,1968.38
Kepler-1935 b,Transit,2021,0,3.95140004,2.503,6.82000,0.046300,0.000000,1083,324.78
Kepler-1936 b,Transit,2021,0,126.55699920,3.166,10.20000,0.554800,0.000000,524,17.85
Kepler-1937 b,Transit,2021,0,9.68859959,3.023,9.39000,0.094300,0.000000,1014,250.25
Kepler-1938 b,Transit,2021,0,13.06260014,1.828,4.00000,0.093800,0.000000,527,18.25
Kepler-1939 b,Transit,2021,0,2.79065990,1.165,1.68000,0.033400,0.000000,816,104.74
Kepler-1940 b,Transit,2021,0,4.95061016,1.547,3.01000,0.052500,0.000000,885,145.23
Kepler-1941 b,Transit,2021,0,31.33510017,2.650,7.51000,0.205400,0.000000,666,46.53
Kepler-1942 b,Transit,2021,0,4.62604999,2.117,5.13000,0.051600,0.000000,1012,247.34
Kepler-1943 b,Transit,2021,0,4.85018015,1.549,3.02000,0.057100,0.000000,1098,344.04
Kepler-1944 b,Transit,2021,0,9.84257984,2.760,8.05000,0.091800,0.000000,801,97.62
Kepler-1945 b,Transit,2021,0,6.08003998,1.289,2.21000,0.059700,0.000000,808,100.72
Kepler-1946 b,Transit,2021,0,3.03519011,2.488,6.75000,0.039400,0.000000,1143,403.53
Kepler-1947 b,Transit,2021,0,6.96363020,1.010,1.01000,0.071100,0.000000,1298,669.78
Kepler-1948 b,Transit,2021,0,15.57129955,1.033,1.09000,0.102200,0.000000,399,5.98
Kepler-1949 b,Transit,2021,0,2.20828009,2.220,5.56000,0.035200,0.000000,1709,2016.25
Kepler-1950 b,Transit,2021,0,10.77690029,1.527,2.95000,0.087100,0.000000,752,75.83
Kepler-1951 b,Transit,2021,0,20.65780067,2.321,6.00000,0.143500,0.000000,728,66.27
Kepler-1952 b,Transit,2021,0,27.21080017,1.239,2.07000,0.172400,0.000000,725,65.27
Kepler-1953 b,Transit,2021,0,6.24565983,1.286,2.20000,0.060700,0.000000,731,67.62
Kepler-1954 b,Transit,2021,0,5.88343000,1.802,3.90000,0.062500,0.000000,949,192.09
Kepler-1955 b,Transit,2021,0,14.26519966,1.167,1.69000,0.117000,0.000000,853,113.90
Kepler-1956 b,Transit,2021,0,5.94371986,1.089,1.32000,0.056300,0.000000,674,48.82
Kepler-1957 b,Transit,2021,0,2.18662000,0.944,0.79000,0.029900,0.000000,1099,345.07
Kepler-1958 b,Transit,2021,0,9.32861996,2.051,4.86000,0.085600,0.000000,806,99.60
Kepler-1959 b,Transit,2021,0,6.38669014,1.143,1.57000,0.061700,0.000000,811,102.25
Kepler-1960 b,Transit,2021,0,2.29794002,1.307,2.26000,0.035400,0.000000,1547,1352.14
Kepler-1961 b,Transit,2021,0,5.60471010,1.619,3.25000,0.058800,0.000000,866,132.98
Kepler-1962 b,Transit,2021,0,7.99145985,1.215,1.95000,0.078300,0.000000,901,155.95
Kepler-1963 b,Transit,2021,0,1.96226001,0.744,0.33700,0.029800,0.000000,1448,1038.36
Kepler-1964 b,Transit,2021,0,2.44082999,1.781,3.83000,0.032200,0.000000,986,223.80
Kepler-1965 b,Transit,2021,0,41.86869812,1.354,2.40000,0.230100,0.000000,492,13.89
Kepler-1966 b,Transit,2021,0,8.61742973,1.105,1.39000,0.076300,0.000000,733,68.28
Kepler-1967 b,Transit,2021,0,7.28169012,0.730,0.31500,0.073500,0.000000,1086,329.68
Kepler-1968 b,Transit,2021,0,7.28109980,1.500,2.86000,0.069600,0.000000,744,72.16
Kepler-1969 b,Transit,2021,0,6.64752007,1.682,3.47000,0.071700,0.000000,999,235.89
Kepler-21 b,Transit,2012,0,2.78578000,1.639,5.08000,0.042717,0.020000,2025,3021.19
Kepler-22 b,Transit,2011,0,289.86230000,2.380,36.00000,0.849000,0.000000,262,0.96
Kepler-34 b,Transit,2011,0,288.82200000,8.564,69.92000,1.089600,0.182000,,
Kepler-35 b,Transit,2011,0,131.45800000,8.160,40.36300,0.603470,0.042000,,
Kepler-38 b,Transit,2012,0,105.59900000,4.300,122.00000,0.463200,0.032000,475,
Kepler-39 b,Transit,2011,0,21.08721000,13.900,6388.10000,0.164000,0.112000,897,90.22
Kepler-4 b,Transit,2009,0,3.21346000,4.002,24.47200,0.045600,0.000000,1650,1245.43
Kepler-40 b,Transit,2010,0,6.87349000,13.110,699.20000,0.080000,0.000000,1620,1187.96
Kepler-408 b,Transit,2014,0,2.46502000,0.820,5.00000,0.035900,0.000000,1561,1503.58
Kepler-409 b,Transit,2014,0,68.95840000,1.190,22.00000,0.318300,0.000000,402,6.16
Kepler-41 b,Transit,2011,0,1.85555820,14.460,177.98000,0.031010,0.000000,1790,2036.75
Kepler-410 A b,Transit,2013,0,17.83364800,2.838,8.44000,0.122600,0.170000,866,159.50
Kepler-412 b,Transit,2014,0,1.72086040,15.031,299.07803,0.028970,0.003800,1850,2144.31
Kepler-413 b,Transit,2014,0,66.26200000,4.347,67.00000,0.355300,0.118100,,
Kepler-421 b,Transit,2014,0,704.19840000,4.160,16.10000,1.219000,0.041000,185,0.23
Kepler-422 b,Transit,2014,0,7.89144830,12.890,136.66000,0.082000,0.000000,1028,264.98
Kepler-423 b,Transit,2014,0,2.68432850,13.361,189.10100,0.035850,0.019000,1605,649.15
Kepler-425 b,Transit,2014,0,3.79701816,10.962,79.45000,0.046400,0.330000,1070,229.04
Kepler-426 b,Transit,2014,0,3.21751883,12.220,108.06000,0.041400,0.180000,1300,410.72
Kepler-427 b,Transit,2014,0,10.29099400,13.790,92.17000,0.091000,0.570000,1100,208.72
Kepler-428 b,Transit,2014,0,3.52563254,12.110,403.63000,0.043300,0.220000,1070,195.09
Kepler-43 b,Transit,2011,0,3.02409490,13.664,1026.59090,0.046000,0.017000,1620,1138.12
Kepler-433 b,Transit,2015,0,5.33408384,16.250,896.24000,0.067900,0.119000,1776,1682.66
Kepler-434 b,Transit,2015,0,12.87470990,12.670,908.96000,0.114300,0.131000,1000,158.28
Kepler-435 b,Transit,2015,0,8.60015360,22.310,266.97000,0.094800,0.114000,1729,677.92
Kepler-437 b,Transit,2015,0,66.65062000,2.140,5.22000,0.288000,0.020000,308,2.15
Kepler-438 b,Transit,2015,0,35.23319000,1.120,1.46000,0.166000,0.030000,288,1.40
Kepler-439 b,Transit,2015,0,178.13960000,2.240,5.65000,0.563000,0.030000,291,1.83
Kepler-44 b,Transit,2011,0,3.24672930,12.220,317.82000,0.044600,0.066000,1544,1109.22
Kepler-440 b,Transit,2015,0,101.11141000,1.860,4.12000,0.242000,0.340000,229,1.20
Kepler-441 b,Transit,2015,0,207.24820000,1.640,3.33000,0.640000,0.100000,189,0.21
Kepler-442 b,Transit,2015,0,112.30530000,1.340,2.36000,0.409000,0.040000,241,0.66
Kepler-443 b,Transit,2015,0,177.66930000,2.330,6.04000,0.495000,0.110000,233,0.86
Kepler-447 b,Transit,2015,0,7.79430132,18.490,435.41000,0.076900,0.123000,882,119.04
Kepler-45 b,Transit,2011,0,2.45523900,10.760,160.49700,0.030000,0.110000,1000,68.37
Kepler-452 b,Transit,2015,1,384.84300000,1.630,3.29000,1.046000,0.000000,265,1.10
Kepler-453 b,Transit,2015,0,240.50300000,6.204,16.00000,0.790300,0.035900,,
Kepler-461 b,Transit,2016,0,8.31378306,2.580,7.18000,0.082100,0.000000,886,254.91
Kepler-463 b,Transit,2016,0,8.98101683,3.050,9.53000,0.078000,0.000000,880,166.04
Kepler-464 b,Transit,2016,0,7.25696522,3.300,10.90000,0.076500,0.000000,1163,495.00
Kepler-465 b,Transit,2016,0,9.94067247,2.950,9.01000,0.095300,0.000000,996,227.82
Kepler-467 b,Transit,2016,0,24.99324193,2.250,5.69000,0.165100,0.000000,712,72.75
Kepler-468 b,Transit,2016,0,38.47875707,13.340,,0.221300,0.000000,484,11.24
Kepler-470 b,Transit,2016,0,24.66919569,14.440,35600.00000,0.232200,0.000000,1485,41.20
Kepler-471 b,Transit,2016,0,5.01423457,14.960,37000.00000,0.062600,0.000000,1308,1146.88
Kepler-472 b,Transit,2016,0,4.17625551,3.220,10.50000,0.048300,0.000000,876,139.24
Kepler-473 b,Transit,2016,0,14.55731705,4.080,15.60000,0.118600,0.000000,879,243.38
Kepler-474 b,Transit,2016,0,5.66067294,3.060,9.59000,0.060600,0.000000,1115,671.06
Kepler-475 b,Transit,2016,0,3.10550819,2.490,6.76000,0.039900,0.000000,980,215.46
Kepler-476 b,Transit,2016,0,14.00640607,3.080,9.69000,0.112600,0.000000,807,100.09
Kepler-477 b,Transit,2016,0,11.11990653,2.070,4.94000,0.091100,0.000000,649,38.71
Kepler-478 b,Transit,2016,0,13.22175760,2.710,7.80000,0.103200,0.000000,640,39.56
Kepler-479 b,Transit,2016,0,12.49341307,2.120,5.14000,0.099400,0.000000,649,37.75
Kepler-480 b,Transit,2016,0,4.91958380,2.780,8.15000,0.060500,0.000000,1312,764.08
Kepler-481 b,Transit,2016,0,10.06082567,2.500,6.80000,0.089400,0.000000,899,183.84
Kepler-482 b,Transit,2016,0,56.35418576,2.360,6.17000,0.253700,0.000000,352,4.44
Kepler-483 b,Transit,2016,0,30.22910400,3.210,10.40000,0.207200,0.000000,755,61.49
Kepler-484 b,Transit,2016,0,10.04556931,2.280,5.82000,0.089600,0.000000,766,90.63
Kepler-485 b,Transit,2016,0,3.24325980,14.410,35500.00000,0.043300,0.000000,1243,622.01
Kepler-486 b,Transit,2016,0,30.36044667,11.000,84.20000,0.172500,0.000000,459,10.42
Kepler-488 b,Transit,2016,0,3.12082923,15.790,39400.00000,0.042800,0.000000,1303,778.51
Kepler-489 b,Transit,2016,0,17.27629612,7.720,46.10000,0.120900,0.000000,538,20.62
Kepler-490 b,Transit,2016,0,3.26869515,11.650,,0.045300,0.000000,1597,1059.52
Kepler-491 b,Transit,2016,0,4.22538451,8.920,59.00000,0.051600,0.000000,1111,312.51
Kepler-492 b,Transit,2016,0,11.72012266,9.590,66.70000,0.093500,0.000000,660,54.44
Kepler-493 b,Transit,2016,0,3.00387658,15.130,37500.00000,0.043900,0.000000,1438,1414.33
Kepler-494 b,Transit,2016,0,8.02511821,7.140,40.40000,0.080400,0.000000,1093,79.04
Kepler-496 b,Transit,2016,0,8.30864937,2.320,5.99000,0.074700,0.000000,747,62.93
Kepler-497 b,Transit,2016,0,3.57320367,6.040,30.40000,0.045700,0.000000,1210,1129.27
Kepler-498 b,Transit,2016,0,9.61375356,3.030,9.43000,0.089700,0.000000,931,202.78
Kepler-499 b,Transit,2016,0,5.63252845,2.170,5.35000,0.059800,0.000000,844,148.46
Kepler-5 b,Transit,2009,0,3.54846570,15.984,670.93913,0.053800,0.000000,1750,1822.76
Kepler-500 b,Transit,2016,0,8.50832440,2.580,7.18000,0.080600,0.000000,909,193.68
Kepler-502 b,Transit,2016,0,4.28686431,4.770,20.40000,0.053500,0.000000,1217,859.51
Kepler-504 b,Transit,2016,0,9.54927542,1.590,3.15000,0.064600,0.000000,374,5.99
